MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,Ot-M,MP,TDU,DU,Qst_N2 (kl/mol),U_N2 (mol/kg),D_N2 (cm2/s)
IZEFEZ_charged,9.41174,2.07046643978608,4.54571,1.06892,0.513227,0.54859860484,1134.33,46.6019417475728,34.1747572815534,10.873786407767,6.99029126213592,0,0,0,1.35922330097087,16,2.91666666666667,153,0.6375,14.7186027576,0.4437106015,2.50318583496709E-05
IZENEI_clean,10.5915,1.83528445479498,5.77104,1.2271,0.531824,0.6526012304,917.867,41.3793103448276,15.5172413793103,27.5862068965517,5.17241379310345,5.17241379310345,0,0,5.17241379310345,10.6666666666667,12.5,157,0.817708333333333,10.8821565007,0.3414859162,0.000109714825495673
IZENIM_clean,10.57534,1.83693093882826,5.75707,1.38426,0.464076,0.64240184376,765.262,41.3793103448276,15.5172413793103,27.5862068965517,5.17241379310345,5.17241379310345,0,0,5.17241379310345,10.6666666666667,12.5,157,0.817708333333333,12.0316962477,0.3602072505,0.000117739117464151
IZENUY_clean,10.28405,1.81687687379975,5.66029,0.907624,0.744581,0.675799585544,1640.12,46.1538461538462,17.3076923076923,25,5.76923076923077,0,0,0,5.76923076923077,8.66666666666667,12.5,157,0.817708333333333,9.5553147117,0.3502071285,0.00015457341760631
IZEPAF_clean,24.1004,3.19826526847731,7.53546,0.570649,1.36967,0.78160081583,3431.26,46.1538461538462,23.0769230769231,25,0,0,0,0,5.76923076923077,8.66666666666667,12.5,217,0.753472222222222,9.156562863,0.3388909758,0.000233826910626123
IZEPEJ_clean,23.87439,3.5355900476706,6.75259,0.54542,1.42862,0.7791979204,3316.52,46.1538461538462,23.0769230769231,25,0,0,0,0,5.76923076923077,8.66666666666667,12.5,145,0.755208333333333,9.4068933898,0.3354759779,0.000295033352409391
IZEQUB_clean,6.84955,1.30190128088892,5.26119,0.91964,0.679179,0.62460017556,2100.55,53.0973451327434,28.3185840707965,15.929203539823,0,0,0,0,2.65486725663717,12,5,89,0.741666666666667,14.1851760012,0.6500488037,8.65430945107025E-05
IZERAI_clean,21.81992,1.03328741454156,21.11699,0.624269,1.24978,0.78019891082,2170.68,51.8796992481203,36.0902255639098,9.77443609022556,0,0,0,0,2.25563909774436,8.66666666666667,4.34782608695652,91,0.659420289855073,14.5395548735,0.6812408811,0.000204322946408868
IZEWAN_clean,9.04728,1.06609288519618,8.48639,0.87931,0.755365,0.66419999815,1973.9,51.9230769230769,26.9230769230769,17.3076923076923,0,0,0,0,3.84615384615385,9,7.40740740740741,81,0.75,12.329520231,0.535062735,0.000246387379308865
IZIGUV_clean,8.5642,1.20807660189135,7.08912,0.715311,1.01466,0.72579745926,3088.99,53.8461538461538,30.7692307692308,8.39160839160839,5.59440559440559,0,0,0,1.3986013986014,12,2.5974025974026,221,0.717532467532468,10.5030572248,0.4768509354,0.000235386936144597
IZIHAC_clean,7.3243,1.32233120837418,5.53893,1.3207,0.431134,0.5693986738,1147.55,51.7241379310345,24.1379310344828,20.6896551724138,0,0,0,0,3.44827586206897,12,6.66666666666667,277,0.769444444444444,13.6572409169,0.3381385168,3.53910552646188E-05
IZIHEG_clean,7.25076,1.32763760208005,5.4614,1.35223,0.420196,0.56820163708,1106.08,51.7241379310345,24.1379310344828,20.6896551724138,0,0,0,0,3.44827586206897,12,6.66666666666667,277,0.769444444444444,20.8873666036,0.7639214169,1.46642468584031E-05
IZIHOQ_clean,7.0561,1.32606538522255,5.32108,1.40869,0.393983,0.55499991227,1000.55,51.7241379310345,24.1379310344828,20.6896551724138,0,0,0,0,3.44827586206897,12,6.66666666666667,277,0.769444444444444,12.722189549,0.2892300126,3.63525590995976E-05
IZOWAW_clean,18.94727,1.80223452209173,10.51321,1.00603,0.784073,0.78880096019,1780.51,18.75,6.25,50,0,0,0,0,25,4,133.333333333333,31,0.861111111111111,4.5277152536,0.0775753472,0.000604738414929671
IZOWEA_clean,9.72623,1.25964102504329,7.72143,1.42425,0.488679,0.69600106575,1479.15,14.2857142857143,4.76190476190476,53.968253968254,0,0,0,1.58730158730159,25.3968253968254,4.25,177.777777777778,31,0.861111111111111,5.2945888721,0.0651611396,0.000725193003298774
IZUMUM_clean,5.57902,1.20198901645808,4.64149,1.29431,0.411338,0.53239888678,963.048,31.8181818181818,31.8181818181818,9.09090909090909,22.7272727272727,0,0,0,4.54545454545455,4,14.2857142857143,29,0.517857142857143,12.5715541711,0.2122976923,8.72196474271825E-05
IZUVUV_clean,10.56188,1.0214060594573,10.34053,0.902736,0.728009,0.657199932624,1682.12,44.4444444444444,29.6296296296296,0,14.8148148148148,7.40740740740741,0,0,3.7037037037037,0,8.33333333333333,193,0.670138888888889,7.7270154973,0.1431925418,0.000163292382197971
JADBIC_clean,6.8732,1.40576648143186,4.88929,1.16013,0.497877,0.57760204401,1429.33,48.6486486486487,24.3243243243243,16.2162162162162,8.10810810810811,0,0,0,2.7027027027027,12,5.55555555555556,28,0.777777777777778,13.3747755528,0.4461577127,7.26913737888063E-05
JADJOQ_clean,5.63389,1.09827127089271,5.12978,1.03186,0.65261,0.6734021546,2345.38,39.2857142857143,28.5714285714286,25,0,0,0,0,7.14285714285714,7,18.1818181818182,29,0.659090909090909,10.4199506845,0.3012859146,0.000243136992091414
JAFPIQ_clean,7.18163,1.077059784247,6.66781,1.29779,0.51056,0.6625996624,1337.74,27.2727272727273,45.4545454545455,9.09090909090909,9.09090909090909,0,0,0,9.09090909090909,2,33.3333333333333,5,0.208333333333333,9.9989055954,0.1315290791,6.26982307781044E-05
JAKBIJ_clean,5.97609,1.46511935786767,4.07891,0.794839,0.851997,0.677200443483,2602.36,37.5,0,0,56.25,0,0,0,6.25,0,16.6666666666667,25,1.04166666666667,8.5434697702,0.1563890531,9.84224981547285E-05
JAKBOP_clean,5.76914,1.37715256923789,4.18918,0.806983,0.829261,0.669199529563,2514.56,37.5,0,0,56.25,0,0,0,6.25,0,16.6666666666667,25,1.04166666666667,8.7245179092,0.1622791152,9.16009816185249E-05
JAKBOP01_clean,5.57699,1.30492841248634,4.27379,0.833702,0.792609,0.660799708518,2372.01,37.5,0,0,56.25,0,0,0,6.25,0,16.6666666666667,25,1.04166666666667,8.9497132061,0.1517130067,0.000136179168193496
JALCAD_clean,10.23917,1.89998830967124,5.38907,0.840589,0.786353,0.660999681917,1756.74,46.1538461538462,17.3076923076923,25,5.76923076923077,0,0,0,5.76923076923077,8.66666666666667,12.5,157,0.817708333333333,13.425209656,1.0361976418,0.000170366755487401
JALLEQ_clean,20.72686,2.63238334730372,7.8738,0.987929,0.773942,0.764599746118,1858.6,34.4827586206897,0,41.3793103448276,13.7931034482759,0,0,0,10.3448275862069,8,30,481,1.00208333333333,7.1406787527,0.1304412777,0.000397037856856572
JASNAT_clean,4.78374,1.19944938670304,3.98828,1.2488,0.425847,0.5317977336,834.91,48.1481481481481,29.6296296296296,14.8148148148148,3.7037037037037,0,0,0,3.7037037037037,8,7.69230769230769,37,0.711538461538462,16.3751693549,0.5531930446,0.000119869635032009
JAVNIE_clean,7.27986,1.46395053039063,4.97275,0.939534,0.712055,0.66899988237,2538.91,36.9230769230769,24.6153846153846,0,30.7692307692308,3.07692307692308,0,0,4.61538461538462,0,12.5,33,0.6875,10.4141882442,0.349841556,0.000150742709314922
JAVWUY_clean,5.48014,1.40782091331333,3.89264,1.114,0.532494,0.593198316,1309.69,29.0322580645161,58.0645161290323,0,0,0,0,9.67741935483871,3.2258064516129,0,11.1111111111111,1,0.0277777777777778,15.0934550307,0.5555165964,6.13590834317976E-05
JEBCOJ_clean,7.20433,1.42678081974745,5.04936,1.89362,0.232993,0.44120020466,453.367,26.9662921348315,33.7078651685393,26.9662921348315,6.74157303370786,0,0,0,5.61797752808989,9.6,20.8333333333333,19,0.395833333333333,13.5286534465,0.2030389226,8.66008235153894E-05
JEDJUY_clean,5.0551,1.21837235421999,4.14906,1.66961,0.267966,0.44739871326,802.333,43.4782608695652,8.69565217391304,39.1304347826087,0,0,0,0,8.69565217391304,9,20,19,0.95,38.5272801799,2.2438138878,2.40902579479639E-05
JEDKEJ_clean,11.82785,1.70691317260707,6.92938,0.805938,0.819666,0.660599976708,1956.93,42.4778761061947,34.5132743362832,0,18.5840707964602,0,0,0,4.42477876106195,0,10.4166666666667,115,0.598958333333333,7.4042735775,0.1455412549,0.000217775732220917
JELPAS_clean,6.6136,1.19925653928102,5.51475,2.20984,0.213228,0.47119976352,534.391,8.82352941176471,8.82352941176471,61.7647058823529,0,0,11.7647058823529,0,8.82352941176471,14,100,7,0.583333333333333,10.8986542873,0.0805163249,0.000171774265353789
JENKET_SL,12.8466,1.15787709013822,11.09496,0.704786,0.973062,0.685800474732,2061.46,53.763440860215,35.4838709677419,7.52688172043011,1.0752688172043,0,0,0,2.1505376344086,7,4,269,0.6725,10.3289299041,0.3092157082,0.000165307225143809
JENKIX_SL,9.92059,1.32524917076664,7.48583,1.01231,0.56287,0.5697989297,1206.81,54.8780487804878,34.1463414634146,8.53658536585366,0,0,0,0,2.4390243902439,7,4.44444444444444,497,0.690277777777778,12.0720795795,0.29621312,7.05547888724536E-05
JETZAK_clean,6.92889,1.14797688435884,6.03574,0.751805,0.863522,0.64920015721,2633.39,51.8518518518518,29.6296296296296,14.8148148148148,0,0,0,0,3.7037037037037,8,7.14285714285714,61,0.726190476190476,11.8570978555,0.5570239932,9.27096087629529E-05
JILXOS_clean,4.50507,1.11150120647202,4.05314,1.57483,0.280919,0.44239966877,305.838,45.1612903225806,29.0322580645161,3.2258064516129,16.1290322580645,0,0,0,6.45161290322581,1,14.2857142857143,77,0.6875,17.8797064509,0.3112360839,0.000503785004143636
JISVAJ_clean,8.23303,1.26755213834173,6.49522,0.862534,0.823156,0.710000037304,2797.87,48.6486486486487,24.3243243243243,16.2162162162162,8.10810810810811,0,0,0,2.7027027027027,12,5.55555555555556,28,0.777777777777778,13.0287579449,0.4416024003,0.000229281832082656
JITPOS_SL,5.87095,1.20962474734884,4.85353,1.43918,0.336998,0.48500078164,727.817,39.6551724137931,31.0344827586207,17.2413793103448,5.17241379310345,0,0,1.72413793103448,5.17241379310345,6.66666666666667,13.0434782608696,113,0.614130434782609,12.6870964554,0.2113820327,8.49231637727042E-05
JIVFUQ_clean,6.2294,1.18160539304019,5.27198,1.14554,0.55153,0.6317996762,1515.89,26.0869565217391,26.0869565217391,34.7826086956522,0,0,0,8.69565217391304,4.34782608695652,16,16.6666666666667,7,0.583333333333333,11.2826677405,0.3261981256,0.000155108943079924
JIVHIG_clean,5.86134,1.54529228611427,3.79303,0.999234,0.435133,0.434799688122,920.978,37.5,51.1363636363636,7.95454545454545,0,0,0,0,3.40909090909091,4.66666666666667,9.09090909090909,43,0.325757575757576,25.9455812957,1.2489319032,1.05574043253688E-05
JIVSEN_clean,4.65844,1.1025319391653,4.22522,1.94999,0.201026,0.39199868974,239.251,45.9016393442623,26.2295081967213,19.672131147541,3.27868852459016,0,0,0,4.91803278688525,8,10.7142857142857,41,0.732142857142857,17.2542570944,0.2052758635,0.000133361932071072
JIXWUJ_clean,4.9428,1.24534833623498,3.96901,1.63196,0.287384,0.46899919264,545.765,22.2222222222222,22.2222222222222,44.4444444444444,0,0,0,0,11.1111111111111,8,50,13,0.541666666666667,12.6805169544,0.1103423718,2.04100019761671E-05
JIXWUJ01_clean,4.91458,1.25385053028506,3.91959,1.63925,0.285009,0.46720100325,542.037,22.2222222222222,22.2222222222222,44.4444444444444,0,0,0,0,11.1111111111111,8,50,13,0.541666666666667,12.802783053,0.1099087024,1.83514280055726E-05
JIXWUJ02_clean,4.89442,1.25630021304448,3.8959,1.64878,0.278267,0.45880106426,534.829,22.2222222222222,22.2222222222222,44.4444444444444,0,0,0,0,11.1111111111111,8,50,13,0.541666666666667,12.9190159771,0.1081938239,1.61952042640855E-05
JIYXUL_clean,6.59669,1.22386434263133,5.39005,2.75496,0.172562,0.47540140752,431.228,6.10687022900763,0,65.6488549618321,0,0,1.52671755725191,0,26.7175572519084,4.91428571428571,437.5,9,1.125,15.8967245004,0.0807247864,6.58735181135359E-05
JIZJAF_clean,10.25461,1.04348936577245,9.82723,1.07189,0.538489,0.57720097421,1061.67,43.4782608695652,34.7826086956522,14.4927536231884,2.89855072463768,0,0,0,4.34782608695652,6.66666666666667,10,73,0.608333333333333,9.622966007,0.176951341,0.000233081463423161
JIZJEJ_clean,10.34811,1.04280514423571,9.92334,1.06947,0.53933,0.5767972551,1063.16,43.4782608695652,34.7826086956522,14.4927536231884,2.89855072463768,0,0,0,4.34782608695652,6.66666666666667,10,73,0.608333333333333,9.5781758144,0.1739523707,0.000253330619588891
JIZJOT_clean,10.25508,1.06191578260667,9.65715,1.06872,0.534472,0.57120091584,1040.98,43.4782608695652,34.7826086956522,14.4927536231884,2.89855072463768,0,0,0,4.34782608695652,6.66666666666667,10,73,0.608333333333333,9.6396646117,0.1719455504,0.000202802495074623
JIZJUZ_clean,10.30863,1.04455291044428,9.86894,1.07331,0.531626,0.57059950206,1037.97,43.4782608695652,34.7826086956522,14.4927536231884,2.89855072463768,0,0,0,4.34782608695652,6.66666666666667,10,73,0.608333333333333,9.6659453283,0.1757002061,0.000176323822111787
JIZWEW_clean,6.00475,1.11252434037807,5.39741,1.02738,0.542934,0.55779953292,1371.7,57.1428571428571,0,35.7142857142857,0,0,0,0,7.14285714285714,10,12.5,33,1.03125,13.0047004393,0.5638809079,0.000138832061699537
JIZWIA_clean,5.73459,1.06379319939896,5.3907,1.0417,0.536429,0.5587980893,1343.76,57.1428571428571,0,35.7142857142857,0,0,0,0,7.14285714285714,10,12.5,33,1.03125,13.4675491891,0.608314153,0.000372445486611724
JIZWOG_clean,5.77811,1.10089224303001,5.24857,1.0286,0.549873,0.5655993678,1376.93,57.1428571428571,0,35.7142857142857,0,0,0,0,7.14285714285714,10,12.5,65,1.015625,13.4102111108,0.6291116345,0.000127444477108615
JOCWIJ_clean,13.89765,2.52042067312052,5.51402,0.824207,0.891766,0.734999779562,2275.65,27.2727272727273,29.5454545454545,15.9090909090909,20.4545454545455,0,0,0,6.81818181818182,4.66666666666667,25,45,0.46875,7.1220730557,0.1678373291,0.000203033925854428
JOFGOC_clean,5.75292,1.23407669272286,4.66172,1.28873,0.365321,0.47080013233,403.445,45.6140350877193,38.5964912280702,7.01754385964912,7.01754385964912,0,0,0,1.75438596491228,8,3.84615384615385,61,0.586538461538462,15.0631303715,0.2637174741,0.00011086849834541
JOFKIA_clean,6.957,1.35589190284821,5.13094,1.57886,0.333406,0.52640139716,713.155,25,16.6666666666667,16.6666666666667,33.3333333333333,0,0,0,8.33333333333333,4,33.3333333333333,13,0.722222222222222,10.8367264394,0.1292831017,0.000114681324246317
JOFKIA01_clean,6.88318,1.352151245251,5.09054,1.58969,0.333399,0.53000105631,721.91,25,16.6666666666667,16.6666666666667,33.3333333333333,0,0,0,8.33333333333333,4,33.3333333333333,37,0.685185185185185,10.9306929014,0.1297250192,0.000125378004938478
JOGHEU_clean,4.6871,1.23651588019744,3.79057,1.04241,0.545465,0.56859817065,1588.93,44,36,8,8,0,0,0,4,4,9.09090909090909,27,0.613636363636364,13.7037256609,0.2741883177,0.000091751068905384
JOGHIY_clean,4.7279,1.23172755527651,3.83843,1.03019,0.544364,0.56079834916,1519.72,44,36,8,8,0,0,0,4,4,9.09090909090909,27,0.613636363636364,13.4201260402,0.2792969166,7.33048065592237E-05
JOGSAA_clean,12.97631,1.3735324004488,9.4474,0.420776,1.95496,0.82260024896,4728.27,48.4848484848485,33.3333333333333,6.06060606060606,9.09090909090909,0,0,0,3.03030303030303,4,6.25,43,0.671875,5.546054424,0.3105286699,0.000515835084014587
JOHFIW_manual,6.80122,1.06339013632405,6.39579,1.29813,0.443252,0.57539871876,1197.39,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,31,0.861111111111111,12.0798481232,0.4170963589,0.000159887082165042
JOJKUQ_clean,18.63152,2.12677659252664,8.76045,0.609363,1.31153,0.79919785539,2982.76,41.2371134020619,16.4948453608247,18.5567010309278,18.5567010309278,0,0,0,5.15463917525773,7.2,12.5,257,0.803125,6.7505162211,0.2411319833,0.000373583610153635
JOKXAI_clean,4.68166,1.16867367622243,4.00596,1.55341,0.323161,0.50200152901,472.896,46.6666666666667,0,0,40,0,0,0,13.3333333333333,0,28.5714285714286,57,1.01785714285714,11.4603631832,0.0596427536,0.000127560679319561
JOKXAI10_clean,4.67354,1.16925024518143,3.99704,1.55632,0.32487,0.5056016784,473.833,46.6666666666667,0,0,40,0,0,0,13.3333333333333,0,28.5714285714286,57,1.01785714285714,11.4498310241,0.0595851767,0.000281587283189772
JOKXEM_clean,4.6554,1.17986669032111,3.9457,1.57353,0.318011,0.50039984883,461.416,46.6666666666667,0,0,40,0,0,0,13.3333333333333,0,28.5714285714286,57,1.01785714285714,11.5921942398,0.0592434003,0.000241336138426236
JOKXEM10_clean,4.65592,1.1799805360691,3.94576,1.57353,0.317757,0.50000017221,461.41,46.6666666666667,0,0,40,0,0,0,13.3333333333333,0,28.5714285714286,57,1.01785714285714,11.5712342889,0.0587109292,0.000358642015099026
JOKXOW_clean,4.65344,1.17678714128203,3.95436,1.5749,0.318622,0.5017977878,456.019,46.6666666666667,0,0,40,0,0,0,13.3333333333333,0,28.5714285714286,57,1.01785714285714,11.6595940921,0.059344275,0.000631300844663227
JOKXOW10_clean,4.65545,1.1772954409816,3.95436,1.5749,0.318495,0.5015977755,457.885,46.6666666666667,0,0,40,0,0,0,13.3333333333333,0,28.5714285714286,57,1.01785714285714,11.6283439666,0.0589347881,0.000394986116782698
JOKXUC_clean,4.54485,1.15429452371398,3.93734,1.57557,0.31341,0.4937993937,439.324,46.6666666666667,0,0,40,0,0,0,13.3333333333333,0,28.5714285714286,57,1.01785714285714,11.6196864719,0.0540895773,0.000221715363582989
JOKXUC10_clean,4.62045,1.19339974739583,3.87167,1.57557,0.31671,0.4989987747,446.394,46.6666666666667,0,0,40,0,0,0,13.3333333333333,0,28.5714285714286,57,1.01785714285714,11.7157400834,0.0581604941,0.000272808099683771
JOKYAJ_clean,4.98975,1.31073967248254,3.80682,1.55283,0.32972,0.5119991076,475.936,46.6666666666667,0,0,40,0,0,0,13.3333333333333,0,28.5714285714286,57,1.01785714285714,11.360388424,0.0592148422,0.000127050465487741
JOKYEN_clean,5.04569,1.31238230489924,3.84468,1.54631,0.330594,0.51120080814,467.677,46.6666666666667,0,0,40,0,0,0,13.3333333333333,0,28.5714285714286,57,1.01785714285714,11.4141949838,0.0608974693,9.59666571844693E-05
JOKYIR_clean,5.00078,1.32902265630191,3.76275,1.55706,0.327027,0.50920066062,456.424,46.6666666666667,0,0,40,0,0,0,13.3333333333333,0,28.5714285714286,57,1.01785714285714,11.5493341305,0.0588937934,0.00023827471938178
JOKYIR10_clean,5.00078,1.32902265630191,3.76275,1.55706,0.327027,0.50920066062,456.424,46.6666666666667,0,0,40,0,0,0,13.3333333333333,0,28.5714285714286,57,1.01785714285714,11.5402596231,0.0591434468,0.000225611004703882
JOLYEQ_clean,10.48054,1.00771419313463,10.40031,1.12044,0.487667,0.54640161348,702.494,60.7594936708861,0,22.7848101265823,7.59493670886076,0,0,7.59493670886076,1.26582278481013,36,2.08333333333333,433,1.00231481481481,7.6292377696,0.0609173082,0.000178704926942328
JOQSOZ_clean,6.10079,1.47811939719921,4.1274,1.15948,0.512473,0.59420219404,1536.94,43.1372549019608,35.2941176470588,0,15.6862745098039,0,0,0,5.88235294117647,0,13.6363636363636,53,0.602272727272727,12.0710424223,0.2875282024,0.000077585491812342
JOQZUM_clean,5.68246,1.10138640958101,5.15937,1.419,0.367865,0.522000435,750.809,42.1052631578947,0,0,42.1052631578947,0,0,0,15.7894736842105,0,37.5,33,1.03125,8.7432736022,0.0667618867,0.000109315330414954
JORBAV_clean,5.6025,1.08717166542474,5.15328,1.72417,0.31331,0.5401997027,624.98,42.1052631578947,0,0,42.1052631578947,0,0,0,15.7894736842105,0,37.5,33,1.03125,8.8486051643,0.055488503,0.000116656089387359
JORLEJ_clean,9.51377,1.47886879502078,6.43314,0.798695,0.836114,0.66780007123,2491.25,53.4351145038168,36.6412213740458,3.81679389312977,4.58015267175572,0,0,0,1.52671755725191,5,2.85714285714286,185,0.660714285714286,10.9388361284,0.4005949118,0.000209009475262758
JORRAL_clean,6.90146,1.57878651315263,4.37137,0.999683,0.575382,0.575199603906,1472.69,48.6842105263158,36.8421052631579,7.89473684210526,5.26315789473684,0,0,0,1.31578947368421,12,2.7027027027027,185,0.625,14.4064349005,0.6426973909,3.39031079505611E-05
JORVET_clean,10.62231,2.24616363824753,4.72909,0.840025,0.789501,0.663200577525,2395.56,46.0674157303371,32.9588014981273,11.2359550561798,7.49063670411985,0,0,0,2.24719101123596,10,4.8780487804878,159,0.646341463414634,11.5848934004,0.4956621998,9.89293609311365E-05
JOVXEZ_clean,4.48882,1.20336924730779,3.73021,1.13994,0.4895,0.55800063,1121.41,45.8333333333333,33.3333333333333,8.33333333333333,8.33333333333333,0,0,0,4.16666666666667,4,9.09090909090909,29,0.659090909090909,15.2036753818,0.3753619583,3.49667707200081E-05
JOWFOQ_clean,6.87554,1.09577343575686,6.2746,1.0117,0.705344,0.7135965248,2282.27,22.2222222222222,27.7777777777778,5.55555555555556,33.3333333333333,0,0,0,11.1111111111111,1,50,7,0.4375,7.425510876,0.1319765337,0.000142955812086875
JOXPIX_clean,5.23239,1.28245481595498,4.07998,2.19565,0.188191,0.41320156915,326.623,37.8947368421053,14.7368421052632,26.3157894736842,12.6315789473684,0,0,0,8.42105263157895,6.25,22.2222222222222,59,0.819444444444444,13.7095875961,0.1009113668,0.00011869261751314
JOYKUF_clean,15.8468,1.00604702394368,15.75155,0.656923,1.17304,0.77059695592,2109.7,50,21.4285714285714,21.4285714285714,0,0,0,0,7.14285714285714,6,14.2857142857143,34,0.80952380952381,7.5380768425,0.2674969965,0.000391724624448414
JUCGUL_clean,6.1601,1.26192510104455,4.88151,0.959179,0.614484,0.589400148636,1884.57,54,34,8,2,0,0,0,2,8,3.7037037037037,38,0.703703703703704,13.5757093148,0.6947986392,0.000175010363700545
JUFREJ_clean,6.336,1.05549160487698,6.00289,2.30777,0.163881,0.37819965537,233.038,31.5789473684211,10.5263157894737,36.8421052631579,15.7894736842105,0,0,0,5.26315789473684,14,16.6666666666667,31,0.861111111111111,12.1836080077,0.0620637016,0.000190702499421622
JUGQIN_clean,6.60597,1.28009278098804,5.16054,1.12408,0.600491,0.67499992328,2157.56,37.5,20.8333333333333,33.3333333333333,4.16666666666667,0,0,0,4.16666666666667,16,11.1111111111111,27,0.75,13.9758178223,0.4563901598,0.000192386544106539
JUGQOT_clean,6.35365,1.26121038402141,5.03774,1.16137,0.570019,0.66200296603,2068.99,37.5,20.8333333333333,33.3333333333333,4.16666666666667,0,0,0,4.16666666666667,16,11.1111111111111,27,0.75,14.787658159,0.478859925,0.000175820909644471
JUMCOL_clean,7.85155,1.05917387257349,7.4129,0.988066,0.646921,0.639200644786,1846.18,44.4444444444444,22.2222222222222,27.7777777777778,0,0,0,0,5.55555555555556,10,12.5,25,0.78125,10.1064562836,0.3550483139,0.000297330878539453
JUMCUR_clean,6.66565,1.08906240299059,6.12054,1.03261,0.598098,0.61760197578,1618.12,44.4444444444444,22.2222222222222,27.7777777777778,0,0,0,0,5.55555555555556,10,12.5,25,0.78125,10.665254938,0.3733832788,0.000398408814570133
JUMDAY_clean,6.08117,1.06409780817028,5.71486,1.0654,0.562229,0.5989987766,1564.61,44.4444444444444,22.2222222222222,27.7777777777778,0,0,0,0,5.55555555555556,10,12.5,25,0.78125,11.3096652695,0.4079974311,0.000376089911177767
JUMDEC_clean,6.63074,1.08393776962599,6.11727,1.03639,0.595335,0.61699924065,1640.96,44.4444444444444,22.2222222222222,27.7777777777778,0,0,0,0,5.55555555555556,10,12.5,25,0.78125,10.7572265167,0.38863052,0.000406459363805462
JUNBUR_clean,6.68812,1.28218243165523,5.2162,1.12906,0.583492,0.65879747752,1987.2,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,31,0.861111111111111,10.2599374834,0.3131484878,0.000435421870666062
JUQVAU_clean,7.11924,1.67204659683405,4.2578,1.25075,0.464042,0.5804005315,1373.98,36.3636363636364,18.1818181818182,18.1818181818182,18.1818181818182,0,0,0,9.09090909090909,4,25,73,0.760416666666667,11.4273857943,0.3175734002,0.000122677333464499
JURKIS_clean,7.21804,1.47308141290949,4.89996,1.05199,0.499814,0.52579932986,1039.66,48.2758620689655,39.6551724137931,10.3448275862069,0,0,0,0,1.72413793103448,12,3.57142857142857,133,0.59375,11.2305547741,0.1968136766,9.31822968327909E-05
JUSKAL_clean,5.98148,1.08683438779849,5.50358,1.39089,0.320371,0.44560082019,491.614,47.887323943662,33.8028169014084,16.9014084507042,0,0,0,0,1.40845070422535,24,2.94117647058824,89,0.654411764705882,13.592950135,0.2053042536,0.000199766737732355
JUTCIM_clean,15.74073,1.05794145163805,14.87864,0.734143,1.01969,0.74859827567,2742.03,40,11.4285714285714,34.2857142857143,11.4285714285714,0,0,0,2.85714285714286,24,7.14285714285714,217,0.861111111111111,10.9112603029,0.331858736,0.000192652717790954
JUTCUW_SL,6.94384,1.23732884767532,5.61196,1.08226,0.697429,0.75479950954,2542.38,40,0,0,40,0,0,0,20,0,50,5,1.25,6.7373664376,0.1205583519,0.000281026114126794
JUXFAL_clean,5.68774,1.15779317139501,4.91257,1.89851,0.251566,0.47760056666,650.342,41.8604651162791,18.6046511627907,34.8837209302326,0,0,0,0,4.65116279069767,15,11.1111111111111,57,0.791666666666667,16.6638100153,0.3554470047,5.04146234526245E-05
JUXFOZ_clean,6.56163,1.30736324910639,5.01898,0.789798,0.885037,0.699000452526,3400.01,48.1481481481481,33.3333333333333,14.8148148148148,0,0,0,0,3.7037037037037,8,7.69230769230769,69,0.663461538461538,10.7845320349,0.5281426348,0.00016216248931761
JUYJIY_clean,8.93591,1.39465605368918,6.40725,0.861374,0.782935,0.67439985269,2165.8,53.6585365853659,24.390243902439,19.5121951219512,0,0,0,0,2.4390243902439,16,4.54545454545455,137,0.778409090909091,10.9851899581,0.3132325618,0.000283616829856475
JUYROM_clean,6.54798,1.42767002145436,4.58648,0.991599,0.606495,0.601399835505,1841.34,47.3684210526316,31.5789473684211,13.1578947368421,5.26315789473684,0,0,0,2.63157894736842,10,5.55555555555556,49,0.680555555555556,12.3518366163,0.582614072,0.000211151388789018
KABXES_clean,5.52619,1.11199671604009,4.96961,1.18279,0.53213,0.6293980427,1649.71,42.8571428571429,16.0714285714286,32.1428571428571,5.35714285714286,0,0,0,3.57142857142857,18,8.33333333333333,40,0.833333333333333,12.5934559218,0.4187151698,0.000158733582680419
KABXIW_clean,5.62028,1.13642025234552,4.9456,1.141,0.545837,0.622800017,1718.22,42.8571428571429,16.0714285714286,32.1428571428571,5.35714285714286,0,0,0,3.57142857142857,18,8.33333333333333,40,0.833333333333333,15.9873130035,0.688560591,0.000105087171388558
KABXOC_clean,5.507,1.11253873784329,4.94994,1.19591,0.51509,0.6160012819,1621.16,42.8571428571429,16.0714285714286,32.1428571428571,5.35714285714286,0,0,0,3.57142857142857,18,8.33333333333333,40,0.833333333333333,16.3118601735,0.636496177,0.00011971266195507
KACZEV_clean,9.80506,1.7669671964232,5.54909,0.780304,0.922973,0.720199523792,3363.25,46.5116279069767,27.906976744186,15.1162790697674,6.97674418604651,0,0,0,3.48837209302326,8.66666666666667,7.5,337,0.702083333333333,10.5066685624,0.4710193251,0.00017483639576773
