name,k,VF,density,ASA_grav,ASA_vol,LPD,PLD,volume,,,,N_atoms,,N_metal_containing_bonds,N_metal_nonmetal_bonds,N_metal_linker_bonds,formula,metal_nonmetal_ratio,metal_node_connectivity,metal_node_name,N_atoms_per_linker,linker_SMILES,N_ccs
SR_acs_v1-6c_Cr_1_Ch_1B_2furan_Ch_2x2x2,0.38334,0.83956,0.422104,4580.11,1933.28,14.76429,12.95411,65550.54365,,,,1120,,240,240,192,C36Cr3H12O19,0.044776119,6,6c_Cr_1_Ch,22,O:C(:O)C1:C:C2:C:C3:O:C(:C:C:3:C:C:2:O:1)C(:O):O,1
SR_aca_v1-4c_B_Ch_v2-6c_bicyclooctane_Ch_v3-6c_CdZn_1_Ch_ntn_edge_2x2x2,0.20051,0.64442,1.51356,777.869,1177.35,11.42789,9.80513,48005.23836,,,,1648,,768,768,576,C44Cd9H8O39Zn3,0.131868132,6,6c_CdZn_1_Ch,"20,28",O:C(:O)C1:C:C(C(:O):O):C(:C:C:1C(:O):O)C(:O):O___O:C(:O)C1=C(C(:O):O)C2C(=C(C(:O):O)C1C(=C2C(:O):O)C(:O):O)C(:O):O,1
SR_acs_v1-6c_Fe_1_Ch_1B_2F_Ch_2x2x2,0.5348,0.74568,0.710006,3097.06,2198.93,10.09746,8.60378,33924.08815,,,,832,,240,240,192,C24F6Fe3H6O13,0.06122449,6,6c_Fe_1_Ch,16,O:C(:O)C1:C:C(F):C(:C:C:1F)C(:O):O,1
SR_act_v1-6c_Zr_1_Ch_v2-3c_triazine_Ch_2B_fused_Ch_1x1x1,0.12488,0.8802,0.300453,4770.19,1433.22,21.32822,15.43278,206452.9741,,,,3264,,768,768,192,C90H67N9O32Zr6,0.03030303,6,6c_Zr_1_Ch,104,O:C(:O)C1:C:C:C2:C:C(:C:C:C:2:C:1)C1:N:C(:N:C(:N:1)C1:C:C:C2:C:C(:C:C:C:2:C:1)C1:N:C(:N:C(:N:1)C1:C:C:C2:C:C(:C:C:C:2:C:1)C(:O):O)C1:C:C:C2:C:C(:C:C:C:2:C:1)C(:O):O)C1:C:C:C2:C:C(:C:C:C:2:C:1)C(:O):O,1
SR_acs_v1-6c_Al_1_Ch_2B_4CN_Ch_2x2x2,0.26269,0.75354,0.551235,3027.17,1668.68,14.95506,13.7241,78628.73632,,,,1696,,240,240,192,Al3C66N24O13,0.029126214,6,6c_Al_1_Ch,34,N#CC1:C(C#N):C(:C(C#N):C(C#N):C:1C(:O):O)C1:C(C#N):C(C#N):C(C(:O):O):C(C#N):C:1C#N,1
SR_agw_v1-3c_B_Ch_v2-4c_ethene_Ch_v3-6c_Cr_1_Ch_1B_2CF3_Ch_2x2x1,0.14728,0.7169,0.7372,2381.97,1755.99,15.71459,8.48609,99456.85378,,,,2960,,120,120,96,C192Cr3F108H54O13,0.008174387,6,6c_Cr_1_Ch,,None,1
SR_aca_v1-4c_porphyrin_Ch_v2-6c_bicyclooctane_Ch_v3-6c_Zn_1_Ch_1TrU_Ch_2TrU_Ch_1x1x1,0.15569,0.85418,0.398363,4328.16,1724.18,22.58768,20.84504,31072.96875,,,,458,,96,96,72,C134H32N12O39Zn12,0.055299539,6,6c_Zn_1_Ch,"52,54",O:C(:O)C#CC#CC1=C(C#CC#CC(:O):O)C2C(C#CC#CC(:O):O)=C(C#CC#CC(:O):O)C1C(C#CC#CC(:O):O)=C2C#CC#CC(:O):O___O:C(:O)C#CC1:C2:C:C:C(:N:2):C(C#CC(:O):O):C2:C:C:C(:[NH]:2):C(C#CC(:O):O):C2:C:C:C(:N:2):C(C#CC(:O):O):C2:C:C:C:1:[NH]:2,1
SR_ahr_v1-6c_CdZn_1_Ch_v2-6c_B_Ch_v3-3c_triazine_Ch_2B_1TrU_Ch_ntn_edge_1x1x2,0.36287,0.75526,0.568223,4272.79,2427.9,9.51511,6.22574,56853.35839,,,,1578,,96,96,72,C156Cd3H72N18O13Zn1,0.015444015,6,6c_CdZn_1_Ch,258,O:C(:O)C1:N:C2:N:C(:N:1)C1:C:C:C(C#CC3:C:C:C(:C:C:3)C3:C4C5:C:C:C(C#CC6:C:C:C(:C:C:6)C6:N:C(:N:C(:N:6)C6:C:C:C(C#CC7:C:C:C(:C:C:7)C7:N:C(:N:C(:N:7)C7:C:C:C(C#CC8:C:C:C(:C:C:8)C8:C:3C3:C:C:C(C#CC9:C:C:C(:C:C:9)C9:N:C(:N:C(:N:9)C9:C:C:C(C#CC%10:C:C:C(:C:C:%10)C%10:N:C(:N:C(:N:%10)C%10:C:C:C(C#CC%11:C:C:C(:C:C:%11)C:4:C:8C4:C:C:C(C#CC8:C:C:C(:C:C:8)C8:N:C(:N:C(:N:8)C8:C:C:C(C#CC%11:C:C:C2:C:C:%11):C:C:8)C(:O):O):C:C:4):C:C:%10)C(:O):O):C:C:9)C(:O):O):C:C:3):C:C:7)C(:O):O):C:C:6)C(:O):O):C:C:5):C:C:1,1
SR_agw_v1-3c_B_Ch_v2-4c_ethene_Ch_v3-6c_Cr_1_Ch_1B_2SH_Ch_2x2x1,0.16413,0.76062,0.540598,3560.29,1924.68,15.6146,9.03605,99733.79925,,,,2384,,120,120,96,C156Cr3H90O13S36,0.010169492,6,6c_Cr_1_Ch,,None,1
SR_aht_v1-4c_bicyclooctane_Ch_v2-4c_In_1_Ch_ntn_edge_1B_2F_Ch_1x2x2,0.33347,0.44622,1.46591,0,0,4.36562,3.18207,25931.96031,,,,1824,,256,256,256,C32F4H12In1O8,0.017857143,4,4c_In_1_Ch,,None,1
SR_acs_v1-6c_Cr_1_Ch_1B_2OH_Ch_2x2x2,0.38906,0.7134,0.770415,2724.4,2098.92,9.96788,7.34036,30216.10058,,,,928,,240,240,192,C24Cr3H12O19,0.054545455,6,6c_Cr_1_Ch,18,O:C(:O)C1:C:C(O):C(:C:C:1O)C(:O):O,1
SR_ahq_v1-6c_Ni_1_Ch_v2-6c_B_Ch_v3-4c_Ni_1_Ch_1B_2F_Ch_2x2x1,0.18665,0.75344,0.720687,2376.45,1712.67,12.83098,9.89481,90514.99232,,,,2328,,540,504,432,C48F12H13Ni5O19,0.054347826,"4,6","4c_Ni_1_Ch,6c_Ni_1_Ch","16,84",O:C(:O)C1:C:C(F):C(:C:C:1F)C(:O):O___O:C(:O)C1:C:C(F):C(:C:C:1F)C1:C(C2:C:C(F):C(:C:C:2F)C(:O):O):C(C2:C:C(F):C(:C:C:2F)C(:O):O):C(C2:C:C(F):C(:C:C:2F)C(:O):O):C(C2:C:C(F):C(:C:C:2F)C(:O):O):C:1C1:C:C(F):C(:C:C:1F)C(:O):O,1
SR_act_v1-6c_CdZn_1_Ch_v2-3c_triazine_Ch_1TrU_Ch_1x1x1,0.14438,0.85348,0.489414,4140.7,2026.52,13.42909,10.10385,59552.61864,,,,896,,256,256,192,C30Cd3N9O13Zn1,0.076923077,6,6c_CdZn_1_Ch,34,O:C(:O)C#CC1:N:C(C#CC(:O):O):N:C(C#CC2:N:C(C#CC(:O):O):N:C(C#CC(:O):O):N:2):N:1,1
SR_ahr_v1-6c_CdZn_1_Ch_v2-6c_B_Ch_v3-3c_B_Ch_2B_2NO2_Ch_ntn_edge_1x1x1,0.15612,0.67016,0.835867,2007.89,1678.33,8.3104,4.77709,28958.95382,,,,1005,,48,48,36,C156Cd3H54N36O85Zn1,0.012084592,6,6c_CdZn_1_Ch,330,O:C(:O)C1:C:C2:C:C(:C:1)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C1:C3C4:C:C(:C(:C:C:4N(:O):O)C4:C:C(:C(:C:C:4N(:O):O)C4:C:C(:C:C(:C:4)C4:C:C(:C(:C:C:4N(:O):O)C4:C:C(:C(:C:C:4N(:O):O)C4:C:C(:C:C(:C:4)C4:C:C(:C(:C:C:4N(:O):O)C4:C:C(:C(:C:C:4N(:O):O)C4:C:1C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C:C(:C:1)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C:C(:C:1)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C:3:C:4C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C:C(:C:1)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C2:C:C:1N(:O):O)N(:O):O)N(:O):O)C(:O):O)N(:O):O)N(:O):O)N(:O):O)N(:O):O)C(:O):O)N(:O):O)N(:O):O)C(:O):O)N(:O):O)N(:O):O)N(:O):O)N(:O):O)C(:O):O)N(:O):O)N(:O):O)C(:O):O)N(:O):O)N(:O):O)N(:O):O)N(:O):O,1
SR_ahr_v1-6c_CdZn_1_Ch_v2-6c_B_Ch_v3-3c_triazine_Ch_2B_2NO2_Ch_ntn_edge_1x1x1,0.17725,0.67618,0.836435,2153.13,1800.95,8.91435,5.1158,29061.9378,,,,951,,48,48,36,C138Cd3H36N54O85Zn1,0.012779553,6,6c_CdZn_1_Ch,312,O:C(:O)C1:N:C2:N:C(:N:1)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C1:C3C4:C:C(:C(:C:C:4N(:O):O)C4:C:C(:C(:C:C:4N(:O):O)C4:N:C(:N:C(:N:4)C4:C:C(:C(:C:C:4N(:O):O)C4:C:C(:C(:C:C:4N(:O):O)C4:N:C(:N:C(:N:4)C4:C:C(:C(:C:C:4N(:O):O)C4:C:C(:C(:C:C:4N(:O):O)C4:C:1C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C1:N:C(:N:C(:N:1)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C1:N:C(:N:C(:N:1)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C:3:C:4C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C1:N:C(:N:C(:N:1)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C2:C:C:1N(:O):O)N(:O):O)N(:O):O)C(:O):O)N(:O):O)N(:O):O)N(:O):O)N(:O):O)C(:O):O)N(:O):O)N(:O):O)C(:O):O)N(:O):O)N(:O):O)N(:O):O)N(:O):O)C(:O):O)N(:O):O)N(:O):O)C(:O):O)N(:O):O)N(:O):O)N(:O):O)N(:O):O,1
SR_ahr_v1-6c_CdZn_1_Ch_v2-6c_B_Ch_v3-3c_triazine_Ch_2B_2Br_Ch_1x1x1,0.06094,0.87436,0.458103,3113.92,1426.5,23.81135,19.02465,103769.6876,,,,1095,,48,48,36,Br60C210Cd3H60N18O13Zn1,0.011080332,6,6c_CdZn_1_Ch,360,O:C(:O)C1:C:C(Br):C(:C:C:1Br)C1:C:C(Br):C(:C:C:1Br)C1:N:C2:N:C(:N:1)C1:C:C(Br):C(:C:C:1Br)C1:C:C(Br):C(:C:C:1Br)C1:C3C4:C:C(Br):C(:C:C:4Br)C4:C:C(Br):C(:C:C:4Br)C4:N:C(:N:C(:N:4)C4:C:C(Br):C(:C:C:4Br)C4:C:C(Br):C(:C:C:4Br)C4:N:C(:N:C(:N:4)C4:C:C(Br):C(:C:C:4Br)C4:C:C(Br):C(:C:C:4Br)C4:C:1C1:C:C(Br):C(:C:C:1Br)C1:C:C(Br):C(:C:C:1Br)C1:N:C(:N:C(:N:1)C1:C:C(Br):C(:C:C:1Br)C1:C:C(Br):C(:C:C:1Br)C1:N:C(:N:C(:N:1)C1:C:C(Br):C(:C:C:1Br)C1:C:C(Br):C(:C:C:1Br)C:3:C:4C1:C:C(Br):C(:C:C:1Br)C1:C:C(Br):C(:C:C:1Br)C1:N:C(:N:C(:N:1)C1:C:C(Br):C(:C:C:1Br)C1:C:C(Br):C2:C:C:1Br)C1:C:C(Br):C(:C:C:1Br)C1:C:C(Br):C(:C:C:1Br)C(:O):O)C1:C:C(Br):C(:C:C:1Br)C1:C:C(Br):C(:C:C:1Br)C(:O):O)C1:C:C(Br):C(:C:C:1Br)C1:C:C(Br):C(:C:C:1Br)C(:O):O)C1:C:C(Br):C(:C:C:1Br)C1:C:C(Br):C(:C:C:1Br)C(:O):O)C1:C:C(Br):C(:C:C:1Br)C1:C:C(Br):C(:C:C:1Br)C(:O):O,1
SR_ahr_v1-6c_CdZn_1_Ch_v2-6c_B_Ch_v3-3c_B_Ch_ntn_edge_3x3x1,0.59297,0.55786,1.35794,841.612,1142.86,5.85842,4.29095,45953.12598,,,,2241,,432,432,324,C48Cd3H18O13Zn1,0.050632911,6,6c_CdZn_1_Ch,,None,1
SR_act_v1-6c_CdZn_1_Ch_v2-3c_triazine_Ch_1B_2Br_Ch_ntn_edge_1x1x1,0.1352,0.60246,1.54172,703.21,1084.15,7.71729,3.73698,21846.03866,,,,896,,256,256,192,Br3C24Cd3H3N9O13Zn1,0.076923077,6,6c_CdZn_1_Ch,34,O:C(:O)C1:N:C(:N:C(:N:1)C1:C:C(Br):C(:C:C:1Br)C1:N:C(:N:C(:N:1)C(:O):O)C(:O):O)C(:O):O,1
SR_acs_v1-6c_Al_1_Ch_1B_2NO2_Ch_2x2x2,0.53558,0.67126,0.834885,2199.83,1836.6,8.55077,6.51252,31610.48372,,,,1024,,240,240,192,Al3C24H6N6O25,0.049180328,6,6c_Al_1_Ch,20,O:C(:O)C1:C:C(:C(:C:C:1N(:O):O)C(:O):O)N(:O):O,1
SR_aca_v1-4c_Ni_1_Ch_v2-6c_bicyclooctane_Ch_v3-6c_Ni_1_Ch_1TrU_Ch_1B_4H_Ch_1x1x1,0.18281,0.82634,0.530494,2881.37,1528.55,20.62436,19.61457,22884.69875,,,,428,,162,156,120,C49H16Ni9O33,0.091836735,"4,6","4c_Ni_1_Ch,6c_Ni_1_Ch","8,88",O:C(:O)C#CC(:O):O___O:C(:O)C1:C:C:C(:C:C:1)C1=C(C2:C:C:C(:C:C:2)C(:O):O)C2C(=C(C3:C:C:C(:C:C:3)C(:O):O)C1C(=C2C1:C:C:C(:C:C:1)C(:O):O)C1:C:C:C(:C:C:1)C(:O):O)C1:C:C:C(:C:C:1)C(:O):O,1
SR_acs_v1-6c_Fe_1_Ch_1DoU_Ch_2x2x2,1.075,0.72104,0.796394,2753.08,2192.53,10.12314,8.35023,20294.92159,,,,544,,240,240,192,C12Fe3H6O13,0.096774194,6,6c_Fe_1_Ch,10,O:C(:O)C=CC(:O):O,1
SR_act_v1-6c_Zn_1_Ch_v2-3c_B_Ch_ntn_edge_1B_2NH2_Ch_1x1x1,0.18426,0.6009,1.12185,892.954,1001.76,6.67994,3.81941,21932.2488,,,,1136,,256,256,192,C33H18N3O13Zn4,0.059701493,6,6c_Zn_1_Ch,44,NC1:C:C(C2:C:C(:C:C(:C:2)C(:O):O)C(:O):O):C(N):C:C:1C1:C:C(:C:C(:C:1)C(:O):O)C(:O):O,1
SR_ahr_v1-6c_CdZn_1_Ch_v2-6c_B_Ch_v3-3c_triazine_Ch_4B_fused_8H_Ch_ntn_edge_1x1x1,0.20625,0.75386,0.591578,3916.34,2316.82,9.9726,6.64482,29293.52458,,,,843,,48,48,36,C174Cd3H72N18O13Zn1,0.014440433,6,6c_CdZn_1_Ch,276,O:C(:O)C1:N:C2:N:C(:N:1)C1:C:C3:C:C:C4:C:C(:C:C5:C:C:C(:C:1):C:3:C:4:5)C1:C3C4:C:C5:C:C:C6:C:C(:C:C7:C:C:C(:C:4):C:5:C:6:7)C4:N:C(:N:C(:N:4)C4:C:C5:C:C:C6:C:C(:C:C7:C:C:C(:C:4):C:5:C:6:7)C4:N:C(:N:C(:N:4)C4:C:C5:C:C:C6:C:C(:C:C7:C:C:C(:C:4):C:5:C:6:7)C4:C:1C1:C:C5:C:C:C6:C:C(:C:C7:C:C:C(:C:1):C:5:C:6:7)C1:N:C(:N:C(:N:1)C1:C:C5:C:C:C6:C:C(:C:C7:C:C:C(:C:1):C:5:C:6:7)C1:N:C(:N:C(:N:1)C1:C:C5:C:C:C6:C:C(:C:C7:C:C:C(:C:1):C:5:C:6:7)C:3:C:4C1:C:C3:C:C:C4:C:C(:C:C5:C:C:C(:C:1):C:3:C:4:5)C1:N:C(:N:C(:N:1)C1:C:C3:C:C:C4:C:C2:C:C2:C:C:C(:C:1):C:3:C:4:2)C(:O):O)C(:O):O)C(:O):O)C(:O):O)C(:O):O,1
SR_ahr_v1-6c_Ni_1_Ch_v2-6c_Ni_1_Ch_v3-3c_triazine_Ch_1B_2CH3_Ch_ntn_edge_2x2x1,0.1726,0.73822,0.645868,2929.32,1891.95,11.36032,8.60213,88012.25066,,,,2784,,432,432,288,C51H38N9Ni4O14,0.035714286,6,6c_Ni_1_Ch,72,CC1:C:C(C2:N:C(:N:C(:N:2)C2:C:C(C):C(:C:C:2C)C2:N:C(:N:C(:N:2)C2:C:C(C):C(:C:C:2C)C(:O):O)C(:O):O)C(:O):O):C(C):C:C:1C(:O):O,1
SR_aht_v1-4c_In_1_Ch_v2-4c_In_1_Ch_1B_4Br_Ch_1x1x1,0.05268,0.82958,0.734089,2070.27,1519.76,23.36334,21.16427,58322.31602,,,,792,,192,192,192,Br8C16In1O8,0.03125,4,4c_In_1_Ch,16,O:C(:O)C1:C(Br):C(Br):C(C(:O):O):C(Br):C:1Br,1
SR_aca_v1-4c_B_Ch_v2-6c_bicyclooctane_Ch_v3-6c_Zn_1_Ch_1TrU_Ch_1x1x2,0.21369,0.80536,0.58086,3074.17,1785.66,17.24597,15.23273,31374.08355,,,,556,,192,192,144,C80H8O39Zn12,0.094488189,6,6c_Zn_1_Ch,"28,40",O:C(:O)C#CC1:C:C(C#CC(:O):O):C(C#CC(:O):O):C:C:1C#CC(:O):O___O:C(:O)C#CC1=C(C#CC(:O):O)C2C(C#CC(:O):O)=C(C#CC(:O):O)C1C(C#CC(:O):O)=C2C#CC(:O):O,1
SR_agw_v1-3c_B_Ch_v2-4c_ethene_Ch_v3-6c_Cr_1_Ch_1B_4F_Ch_ntn_edge_2x2x1,0.83402,0.53252,1.20538,727.581,877.012,6.56862,4.20095,23524.13028,,,,1136,,120,120,96,C84Cr3F24H18O13,0.021582734,6,6c_Cr_1_Ch,,None,1
SR_act_v1-6c_Zn_1_Ch_v2-3c_triazine_Ch_1B_4H_Ch_ntn_edge_1x1x1,0.14104,0.83948,0.419672,4822.55,2023.89,15.08734,9.82251,78018.62774,,,,1616,,256,256,192,C51H24N9O13Zn4,0.041237113,6,6c_Zn_1_Ch,64,O:C(:O)C1:C:C:C(:C:C:1)C1:N:C(:N:C(:N:1)C1:N:C(:N:C(:N:1)C1:C:C:C(:C:C:1)C(:O):O)C1:C:C:C(:C:C:1)C(:O):O)C1:C:C:C(:C:C:1)C(:O):O,1
SR_ahr_v1-6c_CdZn_1_Ch_v2-6c_B_Ch_v3-3c_B_Ch_1B_4Br_Ch_ntn_edge_2x2x1,0.25316,0.59766,1.57127,301.209,473.28,8.25479,3.90782,52191.73936,,,,1716,,192,192,144,Br24C84Cd3H18O13Zn1,0.028776978,6,6c_CdZn_1_Ch,,None,1
SR_ahr_v1-6c_CdZn_1_Ch_v2-6c_B_Ch_v3-3c_triazine_Ch_1B_2SH_Ch_ntn_edge_2x2x1,0.20418,0.7003,0.815617,2398.17,1955.99,8.70682,6.00756,70091.30044,,,,2076,,192,192,144,C84Cd3H36N18O13S18Zn1,0.023668639,6,6c_CdZn_1_Ch,,None,1
SR_ahr_v1-6c_Zr_1_Ch_v2-6c_B_Ch_v3-3c_triazine_Ch_ntn_edge_1B_4F_Ch_2x2x1,0.16328,0.71802,0.815931,2087.96,1703.63,11.99557,8.94153,84314.75451,,,,2376,,576,576,144,C42F18H11N9O16Zr3,0.03125,6,6c_Zr_1_Ch,,None,1
SR_abr_v1-4c_Cd_1_Ch_v2-4c_bicyclooctane_Ch_v3-4c_Cd_1_Ch_4B_fused_8H_Ch_1x1x1,0.04982,0.91336,0.199409,5971.02,1190.67,28.24642,17.40657,74043.94942,,,,850,,80,80,80,C52Cd1H24O8,0.011904762,4,4c_Cd_1_Ch,"30,120",O:C(:O)C1:C:C2:C:C:C3:C:C(:C:C4:C:C:C(:C:1):C:2:C:3:4)C(:O):O___O:C(:O)C1:C:C2:C:C:C3:C:C(:C:C4:C:C:C(:C:1):C:2:C:3:4)C1=CC2(C=C(C3:C:C4:C:C:C5:C:C(:C:C6:C:C:C(:C:3):C:4:C:5:6)C(:O):O)C1C(=C2)C1:C:C2:C:C:C3:C:C(:C:C4:C:C:C(:C:1):C:2:C:3:4)C(:O):O)C1:C:C2:C:C:C3:C:C(:C:C4:C:C:C(:C:1):C:2:C:3:4)C(:O):O,1
SR_act_v1-6c_Zn_1_Ch_v2-3c_triazine_Ch_1TrU_Ch_1B_4H_Ch_1x1x1,0.19771,0.84464,0.43594,4872.93,2124.31,12.7494,10.18157,63021.08048,,,,1088,,256,256,192,C36H6N9O13Zn4,0.0625,6,6c_Zn_1_Ch,42,O:C(:O)C#CC1:N:C(C#CC(:O):O):N:C(:N:1)C1:C:C:C(:C:C:1)C1:N:C(C#CC(:O):O):N:C(C#CC(:O):O):N:1,1
SR_ahr_v1-6c_Ni_1_Ch_v2-6c_Ni_1_Ch_v3-3c_triazine_Ch_ntn_edge_1B_2SH_Ch_2x2x1,0.14654,0.76294,0.619505,2906.67,1800.7,12.5962,9.82244,123200.8164,,,,2784,,432,432,288,C51H26N9Ni4O14S12,0.035714286,6,6c_Ni_1_Ch,72,O:C(:O)C1:C:C(S):C(:C:C:1S)C1:N:C(:N:C(:N:1)C1:C:C(S):C(:C:C:1S)C(:O):O)C1:N:C(:N:C(:N:1)C1:C:C(S):C(:C:C:1S)C(:O):O)C1:C:C(S):C(:C:C:1S)C(:O):O,1
SR_aca_v1-4c_B_Ch_v2-6c_bicyclooctane_Ch_v3-6c_Zn_1_Ch_1B_2Br_Ch_ntn_edge_1x1x2,0.17937,0.40856,2.13776,0,0,5.17805,2.25361,17198.21582,,,,892,,192,192,144,Br24C116H32O39Zn12,0.056872038,6,6c_Zn_1_Ch,"60,28",O:C(:O)C1:C:C(Br):C(:C:C:1Br)C1:C:C(C2:C:C(Br):C(:C:C:2Br)C(:O):O):C(:C:C:1C1:C:C(Br):C(:C:C:1Br)C(:O):O)C1:C:C(Br):C(:C:C:1Br)C(:O):O___O:C(:O)C1=C(C(:O):O)C2C(=C(C(:O):O)C1C(=C2C(:O):O)C(:O):O)C(:O):O,1
SR_abr_v1-4c_1anC_Ch_v2-4c_1anC_Ch_v3-4c_In_1_Ch_1B_4Br_Ch_ntn_edge_2x2x1,0.08468,0.66744,1.44607,1128.93,1632.52,12.06185,7.9717,54231.34009,,,,1400,,256,256,256,Br48C91In4O32,0.023391813,4,4c_In_1_Ch,"6,53",O:C(:O)C(:O):O___O:C(:O)C1:C(Br):C(Br):C(:C(Br):C:1Br)C(C1:C(Br):C(Br):C(C(:O):O):C(Br):C:1Br)(C1:C(Br):C(Br):C(C(:O):O):C(Br):C:1Br)C1:C(Br):C(Br):C(C(:O):O):C(Br):C:1Br,1
SR_act_v1-6c_Zr_1_Ch_v2-3c_triazine_Ch_1B_2NO2_Ch_ntn_edge_1x1x1,0.15641,0.60738,1.18185,1272.62,1504.05,7.90961,4.99529,36798.81261,,,,1680,,768,768,192,C24H25N12O38Zr6,0.060606061,6,6c_Zr_1_Ch,38,O:C(:O)C1:N:C(:N:C(:N:1)C1:C:C(:C(:C:C:1N(:O):O)C1:N:C(:N:C(:N:1)C(:O):O)C(:O):O)N(:O):O)C(:O):O,1
SR_ahr_v1-6c_Zr_1_Ch_v2-6c_B_Ch_v3-3c_triazine_Ch_1B_2CF3_Ch_ntn_edge_2x2x1,0.12261,0.66952,0.920272,1719.53,1582.44,10.45551,7.71206,106319.1306,,,,3600,,576,576,144,C63F36H23N9O16Zr3,0.020408163,6,6c_Zr_1_Ch,,None,1
SR_ahr_v1-6c_Zr_1_Ch_v2-6c_Zr_1_Ch_v3-3c_triazine_Ch_ntn_edge_2B_2CH3_Ch_2x2x1,0.08576,0.80818,0.458897,3827.85,1756.59,17.11109,12.06465,233861.5674,,,,5472,,1152,1152,288,C87H94N9O32Zr6,0.027027027,6,6c_Zr_1_Ch,120,CC1:C:C(:C(C):C:C:1C(:O):O)C1:C:C(C):C(:C:C:1C)C1:N:C(:N:C(:N:1)C1:C:C(C):C(:C:C:1C)C1:C:C(C):C(:C:C:1C)C1:N:C(:N:C(:N:1)C1:C:C(C):C(:C:C:1C)C1:C:C(C):C(:C:C:1C)C(:O):O)C(:O):O)C(:O):O,1
SR_ahr_v1-6c_CdZn_1_Ch_v2-6c_B_Ch_v3-3c_triazine_Ch_2B_4F_Ch_1x1x1,0.09059,0.88812,0.317365,4220.41,1339.41,24.38221,18.74891,102814.6954,,,,1095,,48,48,36,C210Cd3F120N18O13Zn1,0.011080332,6,6c_CdZn_1_Ch,360,O:C(:O)C1:C(F):C(F):C(:C(F):C:1F)C1:C(F):C(F):C(C2:N:C3:N:C(:N:2)C2:C(F):C(F):C(:C(F):C:2F)C2:C(F):C(F):C(:C(F):C:2F)C2:C4C5:C(F):C(F):C(:C(F):C:5F)C5:C(F):C(F):C(C6:N:C(:N:C(:N:6)C6:C(F):C(F):C(:C(F):C:6F)C6:C(F):C(F):C(C7:N:C(:N:C(:N:7)C7:C(F):C(F):C(:C(F):C:7F)C7:C(F):C(F):C(:C(F):C:7F)C7:C:2C2:C(F):C(F):C(:C(F):C:2F)C2:C(F):C(F):C(C8:N:C(:N:C(:N:8)C8:C(F):C(F):C(:C(F):C:8F)C8:C(F):C(F):C(C9:N:C(:N:C(:N:9)C9:C(F):C(F):C(:C(F):C:9F)C9:C(F):C(F):C(:C(F):C:9F)C:4:C:7C4:C(F):C(F):C(:C(F):C:4F)C4:C(F):C(F):C(C7:N:C(:N:C(:N:7)C7:C(F):C(F):C(:C(F):C:7F)C7:C(F):C(F):C3:C(F):C:7F)C3:C(F):C(F):C(:C(F):C:3F)C3:C(F):C(F):C(C(:O):O):C(F):C:3F):C(F):C:4F)C3:C(F):C(F):C(:C(F):C:3F)C3:C(F):C(F):C(C(:O):O):C(F):C:3F):C(F):C:8F)C3:C(F):C(F):C(:C(F):C:3F)C3:C(F):C(F):C(C(:O):O):C(F):C:3F):C(F):C:2F)C2:C(F):C(F):C(:C(F):C:2F)C2:C(F):C(F):C(C(:O):O):C(F):C:2F):C(F):C:6F)C2:C(F):C(F):C(:C(F):C:2F)C2:C(F):C(F):C(C(:O):O):C(F):C:2F):C(F):C:5F):C(F):C:1F,1
SR_aca_v1-4c_porphyrin_Ch_v2-6c_bicyclooctane_Ch_v3-6c_CdZn_1_Ch_1B_2CN_Ch_1x1x1,0.07119,0.72758,0.721828,2594.43,1872.73,13.71648,11.0763,28552.64765,,,,794,,96,96,72,C230Cd9H68N48O39Zn3,0.031168831,6,6c_CdZn_1_Ch,"94,100",N#CC1:C:C(:C(C#N):C:C:1C(:O):O)C1:C2:C:C:C(:N:2):C(C2:C:C(C#N):C(:C:C:2C#N)C(:O):O):C2:C:C:C(:[NH]:2):C(C2:C:C(C#N):C(:C:C:2C#N)C(:O):O):C2:C:C:C(:N:2):C(C2:C:C(C#N):C(:C:C:2C#N)C(:O):O):C2:C:C:C:1:[NH]:2___N#CC1:C:C(C(:O):O):C(C#N):C:C:1C1=C(C2:C:C(C#N):C(:C:C:2C#N)C(:O):O)C2C(=C(C3:C:C(C#N):C(:C:C:3C#N)C(:O):O)C1C(=C2C1:C:C(C#N):C(:C:C:1C#N)C(:O):O)C1:C:C(C#N):C(:C:C:1C#N)C(:O):O)C1:C:C(C#N):C(:C:C:1C#N)C(:O):O,1
