MOF name,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,O-to-M,MP,TDU,DU,U_CH4 (mol/kg),D_CH4 (cm2/s)
MINCIX_clean,10.4943,1.42467906946436,7.36608,0.729721,1.04314,0.76120116394,2938.63,56.7567567567568,24.3243243243243,16.2162162162162,0,0,0,0,2.7027027027027,12,4.76190476190476,67,0.797619047619048,0.7567347469,0.000464198827573726
MINCUJ_clean,12.01283,1.58623954365092,7.57315,0.692877,1.09081,0.75579716037,2920.44,56.7567567567568,24.3243243243243,16.2162162162162,0,0,0,0,2.7027027027027,12,4.76190476190476,67,0.797619047619048,0.6604900087,0.000533224245856965
MINVOU_clean,6.55346,1.04497726979186,6.27139,1.05162,0.584624,0.61480229088,1505.56,57.1428571428571,0,35.7142857142857,0,0,0,0,7.14285714285714,10,12.5,33,1.03125,0.627135467,0.000296480677344665
MINVOU01_clean,6.55615,1.04608175079061,6.26734,1.05162,0.581771,0.61180201902,1508.69,57.1428571428571,0,35.7142857142857,0,0,0,0,7.14285714285714,10,12.5,33,1.03125,0.625906909,0.000226714592717787
MINVUA_SL,6.89591,1.05156165653621,6.55778,1.0419,0.575105,0.5992018995,1654.59,42.1052631578947,26.3157894736842,26.3157894736842,0,0,0,0,5.26315789473684,10,12.5,23,0.71875,1.1089808102,0.000545639323189443
MINVUA01_SL,6.89591,1.05156165653621,6.55778,1.0419,0.572226,0.5962022694,1634.86,42.1052631578947,26.3157894736842,26.3157894736842,0,0,0,0,5.26315789473684,10,12.5,23,0.71875,1.1140580241,0.000365993250329373
MIQLII_clean,6.49396,1.54944955310488,4.19114,1.29248,0.497028,0.64239874944,1530.32,40.9090909090909,13.6363636363636,31.8181818181818,0,4.54545454545455,0,0,9.09090909090909,7,22.2222222222222,31,0.861111111111111,0.7616071027,0.000119761163865073
MITGOL_clean,4.76638,1.24571834792131,3.82621,2.19605,0.203547,0.44699938935,408.507,46.875,9.375,37.5,0,0,0,0,6.25,12,13.3333333333333,28,0.933333333333333,0.39323443,6.02736800932686E-05
MITSAK_clean,6.11636,1.23043807132741,4.97088,1.14225,0.571855,0.65320137375,1969.04,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,61,0.847222222222222,1.1792109068,0.000277202283632728
MITSIS_charged,7.96604,1.22172906154625,6.5203,1.06349,0.603674,0.64200126226,1711.79,41.7721518987342,30.379746835443,22.7848101265823,1.26582278481013,0,0,0,3.79746835443038,12,9.09090909090909,85,0.643939393939394,0.816609657,0.000131432166886847
MITSUE_clean,6.56785,1.23037683961274,5.33808,1.09158,0.621849,0.67879793142,2089.65,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,31,0.861111111111111,0.9716510725,0.000366683630659549
MITTAL_charged,4.98774,1.25446808082536,3.97598,1.35336,0.367383,0.49720145688,502.662,38.4615384615385,42.3076923076923,15.3846153846154,1.28205128205128,0,0,0,2.56410256410256,12,6.66666666666667,55,0.458333333333333,1.622515145,4.85367835936554E-06
MIVFEE_clean,15.2363,1.91445918472484,7.95854,1.38989,0.494716,0.68760082124,890.338,29.6296296296296,9.87654320987654,0,39.5061728395062,1.23456790123457,0,0,19.7530864197531,0,66.6666666666667,61,0.847222222222222,0.5047211348,7.85290825173463E-05
MIVFOO_clean,15.59545,2.16932486493404,7.18908,1.05942,0.621658,0.65859691836,1136.02,31.1688311688312,10.3896103896104,0,41.5584415584416,1.2987012987013,0,0,15.5844155844156,0,50,61,0.847222222222222,0.5346320996,0.000190334507121281
MIVWEU_manual,7.38717,1.37712170105197,5.36421,1.56979,0.350366,0.55000104314,620.206,35.7142857142857,42.8571428571429,0,14.2857142857143,0,0,0,7.14285714285714,0,20,481,0.400833333333333,0.5453857924,1.26079946171051E-05
MIXBAY_clean,11.02015,1.49511922124614,7.37075,0.640306,1.17819,0.75440212614,3609.3,48.1481481481481,22.2222222222222,14.8148148148148,11.1111111111111,0,0,0,3.7037037037037,8,7.69230769230769,61,0.782051282051282,0.8356795202,0.000194576771306845
MIXBEC_clean,12.4058,1.92451665247224,6.44619,0.643237,1.17841,0.75799691317,3610.7,48.1481481481481,22.2222222222222,14.8148148148148,11.1111111111111,0,0,0,3.7037037037037,8,7.69230769230769,321,0.771634615384615,1.1130760253,0.000189653122723923
MIXBIG_auto,10.49302,1.642560279014,6.38821,0.743714,0.985594,0.733000056116,3206.74,47.3684210526316,18.4210526315789,21.0526315789474,7.89473684210526,0,0,0,5.26315789473684,8,11.1111111111111,131.5,0.811728395061728,0.8555196397,0.000180479402702957
MIXYID_clean,6.97459,1.39229491637754,5.00942,0.914112,0.695101,0.635400165312,2208.91,43.5897435897436,33.3333333333333,15.3846153846154,5.12820512820513,0,0,0,2.56410256410256,12,5.88235294117647,64,0.627450980392157,2.568716938,5.59224537831905E-05
MIXZOK_clean,13.18784,1.34425905331946,9.81049,0.452893,1.79159,0.81139856987,4657.62,55.9322033898305,30.5084745762712,11.0169491525424,0,0,0,0,2.54237288135593,8.66666666666667,4.54545454545455,97,0.734848484848485,0.8110178157,0.000391641095173951
MIYWIB_clean,7.04459,1.33199275444528,5.28876,2.24046,0.269052,0.60280024392,835.095,39.344262295082,9.83606557377049,9.83606557377049,3.27868852459016,14.7540983606557,0,0,22.9508196721311,0.857142857142857,58.3333333333333,43,0.895833333333333,0.122787164,0.000169089440853349
MOBBIO_clean,5.66644,1.25484759635401,4.51564,0.981281,0.693379,0.680399638499,2729.64,48,0,32,0,16,0,0,4,16,8.33333333333333,25,1.04166666666667,0.3244375931,6.60046679299504E-05
MOCKAR_clean,10.84435,1.61066743108024,6.73283,0.748614,0.987692,0.739400058888,3112.76,50,22.2222222222222,22.2222222222222,0,0,0,0,5.55555555555556,8,11.1111111111111,43,0.796296296296296,1.0121643493,0.000252505645528029
MOCKEV_clean,10.91306,1.64958990994041,6.61562,0.767829,0.955943,0.734000757747,2997.95,47.0588235294118,17.6470588235294,23.5294117647059,5.88235294117647,0,0,0,5.88235294117647,8,12.5,40,0.833333333333333,0.778271845,0.000262678611164276
MODNOI_ion_b,4.69367,1.24727488214629,3.76314,1.59692,0.335646,0.53599981032,606.132,41.9354838709677,22.5806451612903,0,25.8064516129032,0,0,0,9.67741935483871,0,23.0769230769231,77,0.740384615384615,0.20293406,0.000021044933450634
MOFBIU_clean,4.73204,1.16715133128615,4.05435,1.35155,0.325256,0.4395997468,443.031,49.3150684931507,38.3561643835616,8.21917808219178,2.73972602739726,0,0,0,1.36986301369863,12,2.77777777777778,89,0.618055555555556,1.3104054304,4.79046646243786E-05
MOFKUO_clean,10.06674,1.70804517350672,5.89372,0.775285,0.859039,0.666000051115,2181.03,30.188679245283,45.2830188679245,0,22.6415094339623,0,0,0,1.88679245283019,0,6.25,25,0.260416666666667,0.8286478915,0.000134411952482491
MOGNAY_clean,5.98746,1.24056439582297,4.8264,1.48355,0.35442,0.525799791,989.896,45.1612903225806,19.3548387096774,25.8064516129032,6.45161290322581,0,0,0,3.2258064516129,16,7.14285714285714,45,0.803571428571429,0.5673028379,7.18369985248311E-05
MOJNAC_clean,4.66481,1.09190645503339,4.27217,1.62429,0.331099,0.53780079471,697.513,31.9148936170213,25.531914893617,25.531914893617,12.7659574468085,0,0,0,4.25531914893617,12,13.3333333333333,37,0.616666666666667,0.759598345,3.44392395464487E-05
MOLKAB_clean,6.21836,1.14039341111572,5.45282,1.19004,0.491579,0.58499867316,1256.55,47.0588235294118,23.5294117647059,23.5294117647059,0,0,0,0,5.88235294117647,8,12.5,97,0.7578125,1.4427476433,6.81126227508499E-05
MOLQEL_clean,7.00282,1.42508109516115,4.91398,0.922936,0.733962,0.677399952432,2720.08,50,18.75,25,0,0,0,0,6.25,8,12.5,53,0.828125,1.3327838039,0.000293150972207234
MOMRIR_clean,4.41914,1.16758656221515,3.78485,1.40491,0.326569,0.45880005379,158.247,34.6153846153846,38.4615384615385,15.3846153846154,7.69230769230769,0,0,0,3.84615384615385,8,11.1111111111111,129,0.447916666666667,1.5295215337,2.21110519012354E-06
MOPQIT_clean,5.0132,1.29991495011098,3.85656,1.33687,0.356055,0.47599924785,704.846,22.2222222222222,22.2222222222222,44.4444444444444,0,0,0,0,11.1111111111111,8,50,13,0.541666666666667,0.966931992,2.24785238210371E-06
MOSBIG_clean,7.9749,1.11088823418793,7.17885,1.43251,0.399019,0.57159870769,1045.25,44.6808510638298,19.1489361702128,25.531914893617,6.38297872340426,0,0,0,4.25531914893617,12,9.52380952380952,67,0.797619047619048,0.4763420123,4.85168390256734E-05
MOSDUT_clean,5.00847,1.20040121466902,4.17233,1.12183,0.498828,0.55960021524,1265.43,42,12,0,40,0,0,0,6,0,14.2857142857143,73,0.869047619047619,0.9440058798,4.88722953868982E-05
MOTMAK_clean,5.72133,1.07423047026087,5.32598,0.997473,0.511092,0.509800470516,1375.6,44.4444444444444,22.2222222222222,22.2222222222222,0,0,0,0,11.1111111111111,4,25,25,0.78125,2.1864882023,5.72917479073522E-05
MOTVOI_clean,9.87335,1.40739035487844,7.01536,1.00037,0.650361,0.65060163357,1639.11,50.3937007874016,31.496062992126,15.748031496063,0,0,0,0,2.36220472440945,13.3333333333333,4.6875,89,0.6953125,1.2840829437,0.000103907144213435
MOVKOZ_clean,5.21247,1.36061718211623,3.83096,1.25573,0.47144,0.5920013512,1628.37,48,24,16,8,0,0,0,4,8,8.33333333333333,109,0.756944444444444,1.7232691392,0.000108812651165003
MOXDOT_charged,6.77584,1.38163740949103,4.90421,0.994946,0.551186,0.548400305956,1168.18,46.5116279069767,37.2093023255814,12.4031007751938,1.55038759689922,0,0,0,2.32558139534884,10.6666666666667,5,145,0.604166666666667,1.3285017506,4.48863171323162E-05
MOXKAN_clean,5.24035,1.38430712659224,3.78554,1.49263,0.313407,0.46780069041,368.611,35.2941176470588,38.2352941176471,0,23.5294117647059,0,0,0,2.94117647058824,0,8.33333333333333,89,0.463541666666667,0.9163387795,3.55243050857735E-06
MOXNIY_clean,5.20828,1.13716662481851,4.58005,1.11938,0.452034,0.50599781892,1027.63,33.8461538461538,47.6923076923077,15.3846153846154,0,0,0,0,3.07692307692308,10,9.09090909090909,27,0.306818181818182,1.8914582301,1.22330152085855E-05
MOXNUJ_clean,7.33692,1.02821922876411,7.13556,0.746109,0.9382,0.6999994638,2853.11,42.3728813559322,40.6779661016949,6.77966101694915,6.77966101694915,0,0,0,3.38983050847458,4,8,27,0.54,0.6549878505,0.000120291176456331
MOXNUK_clean,5.04646,1.21203955221551,4.16361,1.19416,0.412174,0.49220170384,866.655,33.8461538461538,47.6923076923077,15.3846153846154,0,0,0,0,3.07692307692308,10,9.09090909090909,27,0.306818181818182,1.9504229448,9.56324917762868E-06
MOXPEV_charged,5.7432,1.5104065305779,3.80242,1.12837,0.469881,0.53019962397,995.91,38.1679389312977,36.6412213740458,6.10687022900763,6.10687022900763,9.16030534351145,2.29007633587786,0,1.52671755725191,8,4,53,0.53,1.4459897931,0.000011311045147007
MOXPIZ_charged,10.81058,1.06781601361516,10.12401,0.637276,1.12102,0.71439914152,2944.96,46.2264150943396,37.7358490566038,9.43396226415094,5.66037735849057,0,0,0,0.943396226415094,20,2.04081632653061,117,0.596938775510204,0.6866847996,0.000193199172191936
MOXPUL_clean,12.29446,1.02812563502822,11.95813,0.744524,0.931333,0.693399770492,2156.89,40.8284023668639,42.603550295858,11.8343195266272,2.36686390532544,0,0,0,2.36686390532544,10,5.79710144927536,67,0.485507246376812,1.1638134321,3.23582112486753E-05
MOYMET_clean,9.12886,1.08085650518888,8.44595,1.00188,0.558951,0.56000182788,1108.85,37.5,43.75,15.625,0,0,0,0,3.125,10,8.33333333333333,41,0.427083333333333,0.5191561048,7.26231868388922E-05
MOYNIY_clean,4.76569,1.15524597237507,4.12526,1.26221,0.389634,0.49179993114,633.883,45.6521739130435,43.4782608695652,8.69565217391304,0,0,0,0,2.17391304347826,8,4.76190476190476,89,0.529761904761905,1.9818160445,5.72903873198535E-06
MOYYEF_clean,7.68803,1.04402600277301,7.36383,0.950247,0.659828,0.626999577516,1947.06,51.8518518518518,29.6296296296296,14.8148148148148,0,0,0,0,3.7037037037037,8,7.14285714285714,41,0.732142857142857,1.1232065739,0.000176433285883559
MOYYIJ_clean,12.42053,1.32465165387753,9.37645,0.730593,0.980299,0.716199587307,3020.84,51.8518518518518,29.6296296296296,14.8148148148148,0,0,0,0,3.7037037037037,8,7.14285714285714,61,0.726190476190476,1.325195955,8.90513054014053E-05
MUBQIJ_clean,7.7972,1.96051414088587,3.97712,1.1623,0.492986,0.5729976278,1245.01,55.1724137931034,27.5862068965517,0,13.7931034482759,0,0,0,3.44827586206897,0,6.25,433,0.751736111111111,2.1224528193,1.67782388462371E-05
MUBZOA_auto,18.72717,2.63022050561798,7.12,0.441638,1.84133,0.81320129854,4506.52,57.1428571428571,27.7777777777778,12.6984126984127,0,0,0,0,2.38095238095238,10.6666666666667,4.16666666666667,110,0.763888888888889,0.2927643138,0.000491274018752528
MUBZUG_auto,18.63539,2.35593687460256,7.90997,0.469492,1.71078,0.80319752376,4163.83,59.0909090909091,26.5151515151515,12.1212121212121,0,0,0,0,2.27272727272727,10.6666666666667,3.84615384615385,122,0.782051282051282,0.3161276306,0.000472747467857032
MUDLON_clean,10.7008,1.28739327164734,8.31199,0.628411,1.11583,0.70119984613,3147.04,53.3333333333333,32,10.6666666666667,2.66666666666667,0,0,0,1.33333333333333,16,2.5,113,0.70625,1.6169128582,9.55667419025153E-05
MUDTAH_clean,18.89368,2.84806733937707,6.63386,0.562193,1.40806,0.79160147558,3858.42,57.1428571428571,19.047619047619,19.047619047619,0,0,0,0,4.76190476190476,8,8.33333333333333,241,0.836805555555556,0.7636371085,0.000415382557485618
MUDTEL_clean,19.09514,2.89639784489558,6.59272,0.559282,1.41074,0.78900148868,3853,57.1428571428571,19.047619047619,19.047619047619,0,0,0,0,4.76190476190476,8,8.33333333333333,241,0.836805555555556,0.7286047449,0.000344996696465032
MUGFOK_clean,5.96918,1.43297004033032,4.1656,1.0315,0.524287,0.5408020405,1285.24,33.6448598130841,48.5981308411215,0,14.9532710280374,0,0,0,2.80373831775701,0,8.33333333333333,21,0.291666666666667,1.718845917,6.12723538126148E-05
MUGHED_clean,6.89695,1.17156990145967,5.88693,1.44086,0.396706,0.57159780716,960.922,37.8378378378378,21.6216216216216,16.2162162162162,16.2162162162162,0,0,0,8.10810810810811,4,21.4285714285714,41,0.732142857142857,1.2882997689,4.63077909686147E-05
MUHNUA_clean,6.00569,1.5131760953204,3.96893,1.13245,0.466071,0.52780210395,245.342,34.6733668341709,46.7336683417085,0,15.0753768844221,0.50251256281407,0,0,3.01507537688442,0,8.69565217391304,46,0.333333333333333,2.2265185969,5.2002625885981E-07
MUHPAI_clean,5.12215,1.35007301040069,3.79398,1.52223,0.292335,0.44500110705,317.921,34.4262295081967,45.9016393442623,0,14.7540983606557,1.63934426229508,0,0,3.27868852459016,0,9.52380952380952,29,0.345238095238095,1.2744689607,9.39461577905322E-07
MUJRIT_clean,6.24948,1.2196272899188,5.12409,1.30647,0.411492,0.53760195324,836.531,42.1052631578947,31.5789473684211,15.7894736842105,7.89473684210526,0,0,0,2.63157894736842,12,6.25,81,0.6328125,0.5486436844,0.000102220114223596
MULQOA_clean,5.82935,1.1377182984238,5.12372,1.29204,0.488067,0.63060208668,1620.33,33.3333333333333,13.3333333333333,30,13.3333333333333,0,0,0,10,6,30,33,0.825,0.7509398665,0.000300680715865393
MULXOH_clean,5.40379,1.31291880676213,4.11586,1.20876,0.483303,0.58419733428,1426.72,35.2941176470588,44.1176470588235,17.6470588235294,0,0,0,0,2.94117647058824,12,8.33333333333333,19,0.395833333333333,1.5102266115,9.35652216293969E-05
MUMYAW_clean,5.93329,1.43973104333541,4.12111,1.25624,0.338629,0.42539929496,236.162,57.1428571428571,31.1688311688312,0,10.3896103896104,0,0,0,1.2987012987013,0,2.27272727272727,289,0.72979797979798,0.1558278855,0.000087974919305801
MUNDAC_clean,10.7777,1.61148856765211,6.68804,1.37281,0.497375,0.68280137375,1247.54,38.8888888888889,16.6666666666667,22.2222222222222,5.55555555555556,5.55555555555556,0,0,11.1111111111111,4,28.5714285714286,45,0.803571428571429,0.5832627073,0.000150699573245056
MUNDEG_clean,13.44844,1.06301526651185,12.65122,0.869875,0.880357,0.765800545375,2500.7,43.75,28.125,12.5,4.16666666666667,4.16666666666667,0,0,7.29166666666667,3.42857142857143,16.6666666666667,115,0.68452380952381,0.4963375481,0.00017404555465789
MUNDOQ_clean,14.169,1.0613602400027,13.34985,0.845802,0.916526,0.775199523852,2579.91,45.3488372093023,24.4186046511628,13.953488372093,3.48837209302326,4.65116279069767,0,0,8.13953488372093,3.42857142857143,17.9487179487179,115,0.737179487179487,0.4444725362,0.000201589294406954
MUNLUE_clean,8.36355,1.23578015405233,6.76783,1.33052,0.418184,0.55640217568,1149.07,47.7064220183486,22.9357798165138,18.348623853211,8.25688073394496,0,0,0,2.75229357798165,13.3333333333333,5.76923076923077,80,0.769230769230769,0.9156363126,0.000122080789549039
MUNNUF_clean,7.33223,1.46500443563533,5.00492,0.937356,0.654607,0.613599799092,2005.64,53.3333333333333,26.6666666666667,13.3333333333333,4.44444444444444,0,0,0,2.22222222222222,12,4.16666666666667,73,0.760416666666667,1.7812571816,0.000110106162031844
MUNPAN_clean,7.42883,1.15479486338475,6.43303,0.851362,0.763013,0.649600273706,2341.47,54.4444444444444,26.6666666666667,13.3333333333333,3.33333333333333,0,0,0,2.22222222222222,12,4.08163265306122,75,0.76530612244898,1.1224416972,0.000204708004405331
MUNPER_clean,7.09681,1.28510921095043,5.52234,0.917986,0.675609,0.620199603474,2129.86,53.3333333333333,26.6666666666667,13.3333333333333,4.44444444444444,0,0,0,2.22222222222222,12,4.16666666666667,73,0.760416666666667,1.4673792454,0.0001125086085657
MUQSAU_clean,6.10574,1.1607230780052,5.26029,1.19181,0.442354,0.52720192074,1070.97,50,28.5714285714286,14.2857142857143,3.57142857142857,0,0,0,3.57142857142857,8,7.14285714285714,161,0.71875,1.0995323817,5.85128099025488E-05
MURBEI_clean,7.16636,1.26103260114061,5.68293,0.873364,0.795545,0.69480036338,2789.93,51.6129032258064,19.3548387096774,25.8064516129032,0,0,0,0,3.2258064516129,16,6.25,53,0.828125,1.6774902432,0.000282969964743132
MURCAD_clean,4.60111,1.22102684814887,3.76823,1.18753,0.491102,0.58319835806,1306.82,36.3636363636364,31.8181818181818,18.1818181818182,9.09090909090909,0,0,0,4.54545454545455,8,12.5,19,0.59375,1.105579519,1.47817926977667E-05
MURCIL_clean,8.29917,1.16743706462903,7.10888,1.5444,0.368297,0.5687978868,683.511,28.9156626506024,28.9156626506024,36.144578313253,0,0,0,0,6.02409638554217,12,20.8333333333333,25,0.520833333333333,0.2126026557,0.000153029534955501
MURCOR_clean,8.10583,1.17794354006632,6.88134,1.58436,0.355475,0.563200371,640.812,28.9156626506024,28.9156626506024,36.144578313253,0,0,0,0,6.02409638554217,12,20.8333333333333,25,0.520833333333333,0.2398051883,0.000147435370571769
MURFIQ_clean,7.24055,1.38609606217815,5.2237,1.12426,0.433172,0.48699795272,657.9,54.7945205479452,32.8767123287671,0,10.958904109589,0,0,0,1.36986301369863,0,2.5,253,0.702777777777778,0.421716352,2.45271580931692E-05
MURTUO_clean,5.36071,1.28742834224727,4.16389,1.95193,0.26251,0.5124011443,441.357,31.5789473684211,31.5789473684211,31.5789473684211,0,0,0,0,5.26315789473684,12,16.6666666666667,13,0.541666666666667,0.415411114,0.000101773884243865
MUSCAG_clean,5.66812,1.09894140912792,5.1578,1.35058,0.402493,0.54359899594,933.776,29.0909090909091,43.6363636363636,14.5454545454545,7.27272727272727,0,0,0,5.45454545454545,5.33333333333333,18.75,33,0.2578125,1.2924250649,2.89409899738773E-05
MUSCIN_clean,9.38658,1.22421782583689,7.66741,0.993168,0.663131,0.658600489008,1822.16,50.6024096385542,21.6867469879518,21.6867469879518,0,0,0,3.6144578313253,2.40963855421687,18,4.76190476190476,133,0.791666666666667,0.8757239722,0.000115873709449412
MUTVUT_clean,4.81469,1.27949539724047,3.76296,1.36731,0.318435,0.43539935985,302.568,41.9354838709677,41.9354838709677,8.06451612903226,6.45161290322581,0,0,0,1.61290322580645,10,3.84615384615385,53,0.509615384615385,0.7877178338,0.000010211686931611
MUVGUG_clean,5.3049,1.38249244240592,3.8372,0.980252,0.57577,0.56439969404,755.465,55.7377049180328,26.2295081967213,0,16.3934426229508,0,0,0,1.63934426229508,0,2.94117647058824,53,0.779411764705882,2.6370835008,1.79152397651092E-05
MUVHER_clean,5.24679,1.40600530589276,3.7317,0.97664,0.565818,0.55260049152,777.67,55.7377049180328,26.2295081967213,0,16.3934426229508,0,0,0,1.63934426229508,0,2.94117647058824,53,0.779411764705882,2.6515286828,0.000014030537243596
MUVJIX_clean,5.57567,1.12071516150429,4.9751,1.4259,0.335368,0.4782012312,794.523,43.75,18.75,18.75,6.25,6.25,0,0,6.25,6,14.2857142857143,45,0.803571428571429,0.880755628,0.000134938109226337
MUVLUM_clean,8.4023,1.09528024329422,7.67137,1.09338,0.546011,0.59699750718,1437.62,43.75,21.875,23.4375,3.125,0,0,4.6875,3.125,15,7.14285714285714,43,0.767857142857143,0.6949618731,0.000154275613277599
MUVROM_clean,6.53947,1.56727485374511,4.17251,1.42791,0.323549,0.46199885259,445.228,44.4444444444444,22.2222222222222,19.047619047619,9.52380952380952,0,0,0,4.76190476190476,8,10.7142857142857,337,0.752232142857143,1.514672601,1.17485225476602E-05
MUZGAQ_clean,8.01686,2.05729316362143,3.8968,1.88749,0.27571,0.5203998679,562.066,36.8239355581128,25.3164556962025,26.2370540851554,5.29344073647871,0,0,0,6.32911392405063,8.29090909090909,17.1875,211,0.659375,0.242859529,9.42542094330349E-06
MUZHUL_charged,4.32673,1.12673499893231,3.84006,1.1945,0.491753,0.5873989585,1485.57,47.6190476190476,9.52380952380952,38.0952380952381,0,0,0,0,4.76190476190476,16,10,19,0.95,1.766351735,0.000157910260206299
MUZKAV_clean,17.45826,1.25786224243136,13.87931,0.40339,2.03476,0.8208018364,4251.06,56.4935064935065,33.1168831168831,8.44155844155844,0,0,0,0,1.94805194805195,8.66666666666667,3.44827586206897,493,0.708333333333333,2.0808716074,0.000186128895080574
MUZVUA_clean,6.29282,1.27726831723763,4.92678,1.05196,0.571503,0.60119829588,1752.83,49.3333333333333,34.6666666666667,10.6666666666667,2.66666666666667,0,0,0,2.66666666666667,8,5.40540540540541,49,0.662162162162162,1.4462219075,0.000143456213489989
NABCEA_charged,5.43965,1.33092495449118,4.08712,1.05892,0.532997,0.56440118324,1089.13,40.3361344537815,33.6134453781513,14.2857142857143,6.72268907563025,3.36134453781513,0,0,1.68067226890756,17,4.16666666666667,113,0.588541666666667,1.1407896475,2.02076199718895E-05
NABMUA_clean,6.23863,1.02740513354259,6.07222,1.11938,0.478835,0.5359983223,1294.74,43.75,18.75,25,6.25,0,0,0,6.25,8,14.2857142857143,34,0.80952380952381,2.4777472762,6.71659070931889E-05
NABMUA01_clean,6.23732,1.02804268210272,6.06718,1.12213,0.47891,0.5373992783,1269.12,43.75,18.75,25,6.25,0,0,0,6.25,8,14.2857142857143,34,0.80952380952381,2.5025833867,6.24837851473104E-05
NACVUI_clean,4.77526,1.25390527556843,3.80831,1.15827,0.478644,0.55439898588,926.279,45,25,5,20,0,0,0,5,2,11.1111111111111,27,0.75,1.9831295951,8.5192171325317E-06
NACYAU_clean,9.59326,1.48949556020315,6.44061,0.587991,1.27179,0.74780107389,4333.14,54.1935483870968,30.9677419354839,8.38709677419355,3.87096774193548,0,0,0,2.58064516129032,6.5,4.76190476190476,241,0.717261904761905,1.0811552829,0.000212691286388141
NACYOG_clean,5.74941,1.41542404301361,4.06197,1.46194,0.338317,0.49459915498,683.482,35.7142857142857,33.3333333333333,16.6666666666667,7.14285714285714,0,0,2.38095238095238,4.76190476190476,7,13.3333333333333,33,0.55,1.1218034245,4.12992298410507E-05
NACYUM_clean,5.55428,1.3990418280832,3.97006,1.38654,0.327578,0.45420000012,668.791,35.7142857142857,33.3333333333333,16.6666666666667,7.14285714285714,0,0,2.38095238095238,4.76190476190476,7,13.3333333333333,33,0.55,1.1970881152,3.84853282321999E-05
NADZEZ_clean,4.52715,1.13236500615314,3.99796,1.63451,0.276657,0.45219863307,506.772,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,61,0.847222222222222,2.044273434,4.74982162887709E-05
NADZID_clean,5.01289,1.06596451385168,4.70268,1.56754,0.297536,0.46639958144,675.918,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,31,0.861111111111111,2.1290571844,0.000389881949333064
NAFSOF_clean,10.41333,1.252198161625,8.31604,0.437831,1.86328,0.81580174568,5219.56,55.5555555555556,30.5555555555556,11.1111111111111,0,0,0,0,2.77777777777778,8,5,117,0.73125,0.7317952433,0.000380690515175313
NAGBUU_clean,4.53887,1.0846993033732,4.18445,1.74664,0.201186,0.35139951504,348.906,37.8378378378378,21.6216216216216,18.9189189189189,16.2162162162162,0,0,0,5.40540540540541,7,14.2857142857143,81,0.723214285714286,0.5947647991,6.89931342017167E-05
NAGQET_clean,6.32737,1.54088950907262,4.10631,1.16822,0.414648,0.48440008656,885.371,47.0588235294118,31.3725490196078,0,19.6078431372549,0,0,0,1.96078431372549,0,4.16666666666667,49,0.680555555555556,1.3238074252,1.64072792602065E-05
NAGQOD_clean,7.52321,1.29970233622014,5.78841,1.16388,0.432176,0.50300100288,760.01,47.0588235294118,31.3725490196078,0,19.6078431372549,0,0,0,1.96078431372549,0,4.16666666666667,145,0.671296296296296,0.7795043296,7.11912288171025E-05
NAHFIO_clean,5.2589,1.35719852793162,3.87482,1.10135,0.474873,0.52300137855,1072.27,34.8837209302326,37.2093023255814,4.65116279069767,18.6046511627907,0,2.32558139534884,0,2.32558139534884,4,6.66666666666667,57,0.475,1.0945889104,3.13776041188893E-05
NAHHAI_clean,6.03251,1.20780401272572,4.99461,1.6794,0.335597,0.5636016018,838.909,39.1304347826087,13.0434782608696,21.7391304347826,17.3913043478261,0,0,0,8.69565217391304,5,22.2222222222222,16,0.888888888888889,0.7777991515,2.78054862995631E-05
NAHNES_clean,12.52913,1.09400160837262,11.45257,0.578749,1.32493,0.76680191257,3616.99,51.685393258427,29.2134831460674,13.4831460674157,2.24719101123596,0,0,0,3.37078651685393,8,6.52173913043478,265,0.720108695652174,0.7821528265,0.000321514371532711
NAJMIV_charged,7.40421,1.77662522765065,4.16757,1.17134,0.429593,0.50319946462,432.857,37.7358490566038,30.188679245283,16.9811320754717,13.2075471698113,0,0,0,1.88679245283019,18,5,97,0.60625,0.8694245731,6.71806768640713E-06
NAJSUP_clean,6.289,1.31039943325068,4.7993,1.17213,0.512401,0.60060058413,1770.61,54.2857142857143,25.7142857142857,17.1428571428571,0,0,0,0,2.85714285714286,12,5.26315789473684,117,0.769736842105263,2.0935066473,0.000127972467787951
NAJTAW_clean,6.34991,1.27066307540842,4.99732,1.15815,0.523422,0.6062011893,1855.41,54.2857142857143,25.7142857142857,17.1428571428571,0,0,0,0,2.85714285714286,12,5.26315789473684,117,0.769736842105263,1.8800104717,0.000130410718410771
NAJTEA_clean,5.94588,1.37276079171986,4.33133,1.22585,0.478688,0.5867996848,1604.37,54.2857142857143,25.7142857142857,17.1428571428571,0,0,0,0,2.85714285714286,12,5.26315789473684,117,0.769736842105263,2.0633784566,0.000120548131148496
